出走馬T.競走コード,馬番,枠番,異常区分コード,単勝人気,入線順位,確定着順,馬券評価順位,予想タイム指数,予想タイム指数順位,得点,デフォルト得点,デフォルト得点順位,得点V1,得点V1順位,得点V2,得点V2順位,得点V3,得点V3順位,得点V1順位逆数,得点V2順位逆数,得点V3順位逆数,三連単用得点,三連単用馬券評価順位,血統距離評価,血統トラック評価,血統成長力評価,血統総合評価,血統距離評価B,血統トラック評価B,血統成長力評価B,血統総合評価B,予想タイム偏差値,過去5走最高タイム指数,前走レースレベル,前走レースレベル順位,先行指数,先行率,先行指数順位,予想展開,予想タイム指数回帰推定値,予想タイム指数回帰推定値順位,血統登録番号,性別コード,近走競走コード1,近走馬番1,近走競走コード2,近走馬番2,近走競走コード3,近走馬番3,近走競走コード4,近走馬番4,近走競走コード5,近走馬番5,次走競走コード,次走馬番,休養週数,休養後出走回数,単勝配当,複勝配当,単勝オッズ,単勝支持率,複勝オッズ1,複勝オッズ2,単勝推定オッズ,複勝推定オッズ,連対推定オッズ,予想オッズ,予想人気,クラス変動,騎手コード,騎手所属場コード,見習区分,騎手評価,調教師評価,枠順評価,脚質評価,キャリア,馬齢,調教師コード,負担重量,馬体重,馬体重増減,距離増減,前走着順,前走人気,前走着差,前走トラック種別コード,前走馬体重,前走頭数,タイム指数上昇係数,タイム指数回帰推定値,タイム指数回帰標準偏差,斤量比,前走休養週数,騎手ランキング,調教師ランキング,馬単合成オッズ,過程値a,過程値b,調節値,勝率,充足率,父繁殖登録番号,母繁殖登録番号,父繁殖馬生年,母繁殖馬生年,父出産年齢,母出産年齢,母血統登録番号,母平地収得賞金累計,母評価,馬番判定,過程値,レースT.競走コード,距離,トラック種別コード,主催者コード,競走番号,場コード,グレードコード,競走種別コード,競走条件コード,競走条件名称,トラックコード,頭数,天候コード,馬場状態コード,予想勝ち指数,初出走頭数,人気馬得点1,人気馬支持率1,人気馬馬券評価順位1,人気馬得点2,人気馬支持率2,人気馬馬券評価順位2,人気馬得点3,人気馬支持率3,人気馬馬券評価順位3,予想決着指数,投票フラグ,波乱度,タイム指数誤差,登録頭数,回次,日次,タイム指数FB補正量,タイム指数FB頭数,一番人気予想展開,平均得点,得点標準偏差,平均予想タイム指数,予想タイム標準偏差,レースレベル,予想タイム指数平均値a,予想タイム指数平均値b,最低勝率,過程値合計,過程値b合計,勝率標準偏差,レース充足率
22201231001,12,7,0,6,7,7,8,59.71760659,5,38,47,5,-6,14,-7,14,45,4,1,1,9,46,6,43,58,45,54,42,66,52,63,54,57,48,9,11.11111,1,12,4,60,4,2019102986,2,22112180705,9,0,0,0,0,0,0,0,0,22205010901,12,4,1,0,0,22.8,0.03508772,2.3,4.5,14.8,2.5,4.5,10.7,4,0,1189,0,3,58,54,33,10,1,3,431,510,408,-8,-100,3,9,7,1,416,9,0,0,0,12.5,0,109,156,14,7,7,39,7,25,,,,,,,,,,2,70896.6,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,5,4,0,7,8,8,12,56.54551437,7,35,44,10,-3,11,2,5,43,9,2,9,3,37,12,50,63,55,61,39,49,38,44,52,53,50,7,33.33333,0.5714286,10,4,56,7,2019103434,2,22112190701,6,22111070906,7,0,0,0,0,0,0,22202060703,8,4,2,0,0,32.9,0.02431611,4.6,9.8,32.8,4,8.9,12.3,6,0,1186,0,3,36,34,64,10,2,3,1104,510,466,0,-100,7,7,18,1,466,12,0,0,0,10.94420601,5,49,142,30.6,3,3,39,3,50,,,,,,,,,,1,29861.3,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,7,5,0,9,9,9,10,49.21322603,13,38,44,11,3,5,1,8,43,12,10,7,3,39,9,47,55,46,52,37,49,35,44,45,46,51,5,92.85714,0.6428571,1,1,49,11,2019100799,2,22201050705,6,0,0,0,0,0,0,0,0,22202131001,8,2,1,0,0,56.5,0.01415929,6.8,14.7,61.9,7.7,17.1,27.3,12,0,1124,0,0,60,49,64,10,1,3,422,540,418,0,-300,10,13,16,0,418,14,0,0,0,12.91866029,0,71,91,49.2,0,1,39,1,25,,,,,,,,,,1,1142,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,2,2,0,10,10,10,13,50.83598936,12,31,42,13,-3,13,-2,13,41,13,2,2,2,34,13,54,58,49,56,52,65,58,64,46,48,48,9,5.882353,0.9285714,13,4,51,10,2019106564,2,22112280905,2,0,0,0,0,0,0,0,0,22202190901,1,3,1,0,0,86.3,0.009269988,8.4,18.2,79.3,9,21,31.5,14,0,1019,0,0,39,40,49,10,1,3,1041,540,438,-6,100,13,11,13,0,444,17,0,0,0,12.32876712,0,69,180,74.5,0,1,39,1,25,,,,,,,,,,2,3057.4,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,11,7,0,12,11,11,11,51.91537064,10,37,43,12,-1,8,3,3,43,11,7,12,3,38,11,45,61,52,58,35,52,48,48,47,51,52,3,51.59795,0.7857143,8,3,32,12,2019104790,2,22111060904,8,22107250201,3,22107030205,7,0,0,0,0,22203130701,6,10,0,0,0,134.8,0.005934718,10,21.7,111.9,11.8,28.3,20.9,10,0,1185,0,2,37,43,33,84,3,3,411,520,466,6,-300,9,9,31,0,460,11,-13.82978,32.42200648,0,11.15879828,14,38,46,110.6,0,1,39,1,75,,,,,,,,,,1,5257.9,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,8,5,0,8,12,12,4,59.90066771,4,44,49,3,3,4,-2,12,45,3,10,2,9,49,3,48,58,46,55,35,52,48,48,55,60,52,3,66.66666,0.2857143,7,3,60,4,2019100028,2,22201080704,5,0,0,0,0,0,0,0,0,22204020901,10,1,1,0,0,42.6,0.01877934,4.9,10.4,33.4,4.3,9.1,6.6,3,0,1191,0,3,34,40,64,84,1,3,1149,510,454,-10,500,3,13,13,1,464,15,0,0,0,11.23348018,0,52,59,30,7,7,39,7,25,,,,,,,,,,2,74132,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,9,6,0,13,13,13,6,57.65413571,6,39,47,6,-3,10,0,9,45,5,2,5,9,47,4,43,37,48,35,47,48,49,46,52,60,58,2,25.83136,0.7857143,11,4,56,7,2019105700,2,22201151003,1,22112260603,6,22109260604,16,0,0,0,0,22203190702,3,0,2,0,0,192.1,0.004164497,16.5,36,214,23.2,57.8,10.8,5,0,1184,0,3,38,51,64,10,3,3,1102,510,474,6,700,8,9,15,1,468,14,-1.489838,56.55906245,98.13591,10.75949367,2,58,57,173.4,4,4,39,4,75,,,,,,,,,,1,41282.2,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231001,6,4,0,14,14,14,14,22.79815767,14,31,41,14,-2,9,-1,11,40,14,6,4,1,32,14,57,60,55,59,54,54,51,53,20,26,34,14,0,0.1428571,0,0,23,14,2019109147,2,22201125505,3,0,0,0,0,0,0,0,0,22211143501,4,1,1,0,0,280.3,0.002854085,25.1,54.8,284.5,35.2,86.5,18.7,8,0,1187,0,4,22,43,64,10,1,3,1010,500,466,3,300,6,4,42,1,463,10,0,0,0,10.72961373,0,90,133,237.2,0,1,39,1,25,,,,,,,,,,2,0,22201231001,1700,1,1,1,10,,12,703,3歳 未勝利,24,14,3,2,70.26073308,0,51,0.3809524,3,57,0.1777778,2,61,0.1777778,1,72.42383,0,4,0,14,1,4,0,0,3,46.2,7.213007,54.9,10.84392,50,54.9,57.4,0.7,1059999,104,,51.7
22201231002,10,5,0,1,1,1,3,69.34088362,1,52,47,5,15,1,21,1,43,8,16,16,8,50,5,24,50,27,43,44,67,42,62,66,70,61,1,63.81019,0.125,3,2,52,9,2019105445,2,22112120903,9,22108281005,5,0,0,0,0,0,0,22202131009,5,5,1,250,140,2.5,0.32,1.4,1.6,3.1,1.6,1.9,4.4,1,0,1140,0,0,49,27,46,53,2,3,1142,540,448,0,-200,5,6,9,0,448,12,-12.50488,52.23282962,0,12.05357143,14,10,95,3.1,35,35,49,35,50,,,,,,,,,,2,701531.3,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,3,2,0,6,2,2,6,60.95745823,4,46,47,6,2,6,6,5,46,5,10,11,12,50,5,47,61,42,57,38,69,38,62,57,60,51,10,38.11321,0.1875,11,4,59,5,2019104638,2,22112110607,11,22111210503,11,22110310502,8,22109120605,14,0,0,22202061002,14,5,4,0,240,11.7,0.06837607,2.4,3.5,12.5,3,4.8,10,4,0,1091,0,0,53,42,48,51,4,3,1008,540,470,-2,0,7,6,10,0,472,16,-0.6790196,58.81012102,135.9725,11.4893617,2,34,132,11.6,9,9,49,9,100,,,,,,,,,,1,178598.3,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,1,1,0,2,3,3,9,57.1674053,8,40,46,7,-4,14,-1,13,45,6,1,4,11,46,8,40,55,47,52,39,59,36,54,53,54,54,7,16.66667,0.3125,14,4,57,6,2019105201,2,22112260906,11,0,0,0,0,0,0,0,0,22204240302,7,3,1,0,200,5.7,0.1403509,1.9,2.6,6.7,2.3,3.2,14.2,6,0,5203,0,0,49,64,48,51,1,3,1164,540,456,-16,400,10,1,11,0,472,18,0,0,0,11.84210526,0,27,36,6,4,4,49,4,25,,,,,,,,,,1,79042.9,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,4,2,0,7,4,4,2,59.41861482,7,53,49,4,7,4,8,4,49,3,13,13,14,57,3,54,66,57,65,53,60,52,58,56,57,57,4,59.71188,0.9375,4,2,64,2,2019102869,1,22110310903,6,22110100905,11,0,0,0,0,0,0,22202191006,12,11,0,0,0,16.7,0.04790419,3.8,5.5,13.8,3.3,5.3,15.9,7,0,1157,0,0,47,45,48,53,2,3,1157,560,512,2,-200,6,8,13,0,510,12,4.404143,63.90141493,0,10.9375,2,14,11,13.6,6,6,49,6,50,,,,,,,,,,2,130832.4,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,9,5,0,14,5,5,11,52.81283241,10,37,42,12,-1,9,4,7,42,10,7,10,6,40,10,48,54,52,52,51,61,53,58,48,51,46,16,10.74624,0.3125,16,4,44,13,2019105428,2,22111130302,14,22109200704,3,0,0,0,0,0,0,22202191006,13,9,0,0,0,106.3,0.00752587,22.7,34.4,106.5,17.2,33.7,18.5,9,0,1176,0,1,58,54,46,51,2,3,1158,530,458,6,100,10,5,28,1,452,15,-6.438306,44.09525158,0,11.5720524,7,33,17,107.3,1,1,49,1,50,,,,,,,,,,1,23740.1,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,14,7,0,4,6,6,8,56.17325403,9,42,46,8,2,7,0,11,44,7,10,6,10,47,7,43,51,40,47,45,58,49,55,52,56,48,15,52.94118,0.3125,6,3,56,7,2019105636,1,22112280905,6,0,0,0,0,0,0,0,0,22204300904,3,3,1,0,0,9.8,0.08163265,2.6,3.7,9.5,2.6,3.8,13.2,5,0,1115,0,0,41,55,57,90,1,3,1183,560,462,0,200,6,9,7,0,462,17,0,0,0,12.12121212,0,30,103,8.8,3,3,49,3,25,,,,,,,,,,2,61899.1,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,7,4,0,15,7,7,13,51.14343586,11,34,41,13,-4,15,-2,14,40,12,1,3,4,34,13,47,65,60,63,45,66,43,62,46,54,55,6,29.75486,0.875,12,4,60,4,2019100954,1,22112250603,8,22110310402,5,22110160505,2,0,0,0,0,22202051006,7,3,3,0,0,185.7,0.004308024,21.1,32,145,21.2,45.6,26.1,12,0,1025,0,0,53,45,46,51,3,3,1096,560,452,8,200,9,15,9,0,444,16,7.16927,60.22141741,120.1122,12.38938053,7,50,176,149.1,1,1,49,1,75,,,,,,,,,,1,13322,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,2,1,0,11,8,8,4,60.7353182,5,52,50,3,9,2,12,2,50,2,15,15,15,59,2,39,60,40,55,54,55,49,53,57,58,61,1,79.74921,0.8125,1,2,55,8,2019104967,1,22112120903,11,22111270904,9,22110030702,13,22108141005,12,0,0,22205140402,8,5,4,0,0,27.1,0.0295203,5.3,7.9,24.9,5.2,8.7,19.9,10,0,1191,0,3,31,65,48,53,4,3,1039,530,496,10,-200,8,11,13,0,486,12,-1.04539,54.77835853,125.8713,10.68548387,1,52,24,21.8,8,8,49,8,100,,,,,,,,,,2,171003,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,12,6,0,9,9,9,10,35.69599239,16,39,44,10,0,8,1,10,43,9,9,7,8,43,9,57,60,55,59,57,60,55,59,29,32,50,13,52.94118,0.1875,5,2,36,15,2019110093,1,22112120905,16,0,0,0,0,0,0,0,0,22202200903,8,5,1,0,0,21.8,0.03669725,5,7.4,17.2,4.1,6.5,34.9,15,0,1095,0,0,58,43,57,53,1,3,362,560,504,-8,200,15,3,31,0,512,17,0,0,0,11.11111111,0,7,161,17.2,0,1,49,1,25,,,,,,,,,,2,0,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,13,7,0,5,10,10,1,63.11624783,2,55,51,1,7,3,8,3,48,4,13,13,13,56,4,65,62,55,62,38,69,38,62,60,63,57,4,47.22699,0.6875,9,3,63,3,2019101350,1,22112180607,9,22111070503,3,22110170403,12,22109250602,2,22108080406,11,22202200504,7,4,5,0,0,11.6,0.06896552,3,4.3,10,2.5,3.8,6.5,3,0,1019,0,0,39,59,57,90,5,3,1074,560,442,0,-200,6,7,15,0,442,18,0.7739472,62.71202741,185.1267,12.66968326,5,69,123,9.4,13,13,49,13,100,,,,,,,,,,1,266284.7,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,11,6,0,8,11,11,5,60.31318583,6,51,51,2,5,5,6,6,51,1,12,11,16,60,1,47,61,42,57,58,64,55,63,56,62,60,3,65.4781,0.6875,2,2,52,9,2019105124,2,22110240903,8,22110090406,6,22108140405,10,0,0,0,0,0,0,12,0,0,0,21.5,0.0372093,4.7,6.9,20.2,4.4,7.3,17,8,0,1171,0,0,49,57,46,53,3,3,1168,540,428,2,400,11,12,20,0,426,16,-5.144228,52.04341636,83.63642,12.61682243,1,20,47,17.9,8,8,49,8,75,,,,,,,,,,1,157239.9,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,15,8,0,3,12,12,7,62.47069373,3,42,45,9,-3,12,-1,12,39,14,4,4,3,35,12,50,60,55,58,30,63,28,56,59,64,54,7,15.93437,0.5,15,4,86,1,2019101825,1,22201161006,1,22110160405,9,0,0,0,0,0,0,22202200504,8,0,1,0,0,8.5,0.09411765,1.9,2.6,6.3,2.1,2.8,5.2,2,0,1109,0,0,50,47,57,51,2,3,1147,560,460,0,0,4,11,7,0,460,15,22.04435,85.76861586,0,12.17391304,12,68,115,6.3,12,12,49,12,50,,,,,,,,,,1,237281.4,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,16,8,0,10,13,13,12,49.06932124,12,35,43,11,-3,13,-5,16,42,11,4,1,6,39,11,58,57,56,56,58,58,58,58,44,46,51,10,50,0.0625,8,3,49,11,2019100606,1,22110240905,8,0,0,0,0,0,0,0,0,22206190903,16,12,0,0,0,22.8,0.03508772,4.4,6.4,16.8,3.7,5.9,21.3,11,0,1138,0,0,28,56,57,90,1,3,1092,560,422,4,0,7,4,22,0,418,10,0,0,0,13.27014218,0,66,31,13.9,0,1,49,1,25,,,,,,,,,,2,5648.5,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,6,3,0,16,14,14,14,45.29454356,13,31,41,14,-4,16,-4,15,40,13,1,2,4,34,13,55,63,39,60,59,62,53,60,40,44,54,7,22.22222,0.5,13,4,45,12,2019104165,1,22112260906,13,0,0,0,0,0,0,0,0,22202050702,10,3,1,0,0,543.4,0.001472212,76.4,115.8,287.2,50.5,100.3,39.1,16,0,1185,0,2,19,57,46,51,1,3,1083,540,474,-8,400,16,18,19,0,482,18,0,0,0,11.39240506,0,38,108,255.4,0,1,49,1,25,,,,,,,,,,2,573.9,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,5,3,0,13,15,15,16,43.34435069,15,30,39,16,-2,11,1,9,38,16,6,7,1,31,15,57,60,55,59,54,62,51,60,38,44,50,13,51.91857,0.5,7,3,43,14,2019110079,2,22112190701,7,22107180201,6,22106270105,10,0,0,0,0,22202275511,4,4,1,0,0,67.9,0.01178203,11.2,16.9,56.1,10.4,18.9,28.2,14,0,1168,0,0,60,44,48,90,3,3,362,540,412,-6,0,10,8,38,1,418,12,0,0,0,13.10679612,21,35,161,50.6,0,1,49,1,75,,,,,,,,,,1,75.1,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231002,8,4,0,12,16,16,15,43.59803397,14,30,39,15,-1,10,1,8,38,15,7,7,1,31,15,62,64,55,63,47,53,58,52,38,52,51,10,47.16618,1,10,3,16,16,2019101862,2,22112110607,7,22111140506,8,0,0,0,0,0,0,22204114301,8,5,2,0,0,29.8,0.02684564,5.1,7.5,26.1,5.4,9.5,27.6,13,0,1184,0,3,37,30,46,90,2,3,423,510,480,-4,0,14,7,30,0,484,16,-20.07086,15.72668817,0,10.625,3,58,147,23.8,0,1,49,1,50,,,,,,,,,,2,104.5,22201231002,1800,0,1,2,10,,12,703,3歳 未勝利,17,16,3,2,69.30610215,0,52,0.32,3,40,0.1403509,9,42,0.09411765,7,72.7676,0,1,0,16,1,4,0,0,2,46.6,8.195273,54.4,9.06137,51.2,54.4,54.4,0.6,2027177,105,,56.2
22201231003,7,5,0,7,1,1,8,75.16344679,9,43,48,6,5,6,3,12,46,10,8,2,4,44,9,50,65,53,62,57,59,59,59,49,86,68,12,79.5688,0.1538462,3,2,77,5,2016110118,1,22112154710,2,22111130907,5,22110194210,3,22110100409,13,22108291008,7,22202201010,14,5,8,2150,430,21.5,0.0372093,4.3,7.7,21.2,3.5,6.6,7.1,3,-2,1191,0,3,37,58,61,67,29,6,427,540,484,5,-400,3,3,4,1,479,9,0.4401263,76.79926111,225.1976,11.15702479,4,52,21,19.6,3,3,9,,100,,,,,,,,,,1,30947.4,22201231003,1000,1,1,3,10,,14,5,4歳上1勝クラス,24,13,3,2,86.58299803,0,63,0.3636363,1,44,0.1632653,7,39,0.1230769,12,89.90999,0,2,0,13,1,4,0,0,1,49.8,6.440059,75.9,5.514987,75.6,75.9,75.9,0.7,906917,101,,100
22201231003,5,4,0,1,2,2,1,85.53942976,1,63,53,2,15,1,17,1,49,3,13,13,11,60,2,53,55,48,53,24,53,30,45,67,86,76,4,86.65966,0.07692308,1,1,84,2,2018104687,2,22201080712,5,22112180706,5,22111060308,15,22109041007,3,22108151008,10,22202131008,9,1,3,0,120,2.2,0.3636363,1.1,1.3,2.4,1.3,1.5,5.2,2,0,1186,0,3,33,47,61,61,11,4,1121,510,434,-2,-200,3,1,3,1,436,16,0.6083039,84.22046292,247.2795,11.75115207,2,49,74,2.2,34,34,9,34,100,,,,,,,,,,1,312282.6,22201231003,1000,1,1,3,10,,14,5,4歳上1勝クラス,24,13,3,2,86.58299803,0,63,0.3636363,1,44,0.1632653,7,39,0.1230769,12,89.90999,0,2,0,13,1,4,0,0,1,49.8,6.440059,75.9,5.514987,75.6,75.9,75.9,0.7,906917,101,,100
22201231003,13,8,0,2,3,3,7,80.69240109,3,44,48,4,0,12,7,6,46,9,2,6,4,43,10,63,66,58,66,64,66,60,66,59,84,76,4,39.00635,0.3076923,11,4,78,4,2016110062,2,22111200309,15,22109180707,1,22108291008,6,22108151008,8,22106130107,5,22202061003,6,8,0,0,160,4.9,0.1632653,1.4,2.2,4.5,1.6,2,7.1,4,0,1116,0,0,43,51,22,10,25,6,1176,550,526,4,-150,5,3,4,1,522,16,-0.8529539,77.72717203,179.8125,10.45627376,8,25,34,4.5,14,14,9,14,100,,,,,,,,,,1,124717.9,22201231003,1000,1,1,3,10,,14,5,4歳上1勝クラス,24,13,3,2,86.58299803,0,63,0.3636363,1,44,0.1632653,7,39,0.1230769,12,89.90999,0,2,0,13,1,4,0,0,1,49.8,6.440059,75.9,5.514987,75.6,75.9,75.9,0.7,906917,101,,100
22201231003,11,7,0,4,4,4,3,76.13379692,8,50,46,10,10,2,12,2,47,7,12,12,6,48,5,50,52,39,49,44,56,42,52,50,83,77,2,85.13729,0.2307692,2,1,86,1,2017103497,1,22112110912,4,22111200302,4,22107124812,1,22107014808,2,22106164804,9,22202061003,12,5,2,0,0,8.7,0.09195402,2.6,4.5,7.6,2.2,3.2,14.9,6,0,1182,0,1,53,46,22,61,11,5,362,560,512,8,-200,8,7,8,1,504,13,9.771019,86.46105935,0,10.9375,2,26,161,7.1,4,4,9,,100,,,,,,,,,,1,41047.1,22201231003,1000,1,1,3,10,,14,5,4歳上1勝クラス,24,13,3,2,86.58299803,0,63,0.3636363,1,44,0.1632653,7,39,0.1230769,12,89.90999,0,2,0,13,1,4,0,0,1,49.8,6.440059,75.9,5.514987,75.6,75.9,75.9,0.7,906917,101,,100
22201231003,1,1,0,5,5,5,6,76.48168913,7,45,48,5,4,7,4,10,48,4,7,3,10,53,4,49,60,63,59,35,39,30,33,51,84,76,4,54.09837,0.4615385,8,3,75,8,2018103191,2,22109040107,8,22108150106,10,22106130109,3,22105220706,14,22104110901,2,22202061003,3,19,0,0,0,9.1,0.08791208,1.9,3.1,9.4,2,3.2,25.7,11,0,1025,0,0,53,51,57,36,15,4,1172,540,470,0,0,4,4,4,1,470,12,-5.217151,74.87353417,0,11.4893617,2,50,83,8.5,5,5,9,,100,,,,,,,,,,1,45209.6,22201231003,1000,1,1,3,10,,14,5,4歳上1勝クラス,24,13,3,2,86.58299803,0,63,0.3636363,1,44,0.1632653,7,39,0.1230769,12,89.90999,0,2,0,13,1,4,0,0,1,49.8,6.440059,75.9,5.514987,75.6,75.9,75.9,0.7,906917,101,,100
22201231003,3,3,0,6,6,6,2,81.11204354,2,57,54,1,3,8,7,5,53,1,5,6,13,61,1,55,52,53,51,44,62,47,58,59,82,78,1,44.25489,0.6923077,10,4,81,3,2017103827,2,22110310406,5,22110100407,5,22109110606,16,22107310208,1,22107250206,4,22202131008,10,11,0,0,0,12.8,0.0625,2.1,3.5,9.5,2,3.2,11.1,5,0,1091,0,0,56,47,57,10,23,5,392,550,488,2,-200,8,3,9,1,486,15,0.8348961,81.32855741,239.5105,11.2704918,2,34,170,9.8,15,15,9,15,100,,,,,,,,,,1,136236.6,22201231003,1000,1,1,3,10,,14,5,4歳上1勝クラス,24,13,3,2,86.58299803,0,63,0.3636363,1,44,0.1632653,7,39,0.1230769,12,89.90999,0,2,0,13,1,4,0,0,1,49.8,6.440059,75.9,5.514987,75.6,75.9,75.9,0.7,906917,101,,100
